,일자,지역,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
3040,2020-08-11,대전,2,166,0,164,0,0,0,11.26
3041,2020-08-11,광주,2,210,0,180,28,0,0,14.42
3042,2020-08-11,인천,3,389,0,371,15,0,0,13.16
3043,2020-08-11,대구,191,6945,0,6748,6,0,0,285.04
3044,2020-08-11,부산,3,187,9,158,26,9,0,5.48
3045,2020-08-11,서울,13,1694,6,1534,147,6,0,17.4
3046,2020-08-11,합계,305,14660,34,13729,626,23,11,28.28
3047,2020-08-12,검역,0,1283,8,1123,160,0,8,0.0
3048,2020-08-12,제주,0,26,0,22,4,0,0,3.88
3049,2020-08-12,경남,0,166,0,157,9,0,0,4.94
3050,2020-08-12,경북,54,1411,0,1345,12,0,0,53.0
3051,2020-08-12,전남,0,42,0,29,13,0,0,2.25
3052,2020-08-12,전북,0,40,0,37,3,0,0,2.2
3053,2020-08-12,충남,1,196,1,189,6,0,1,9.23
3054,2020-08-12,충북,0,82,0,71,11,0,0,5.13
3055,2020-08-12,강원,3,77,0,68,6,0,0,5.0
3056,2020-08-12,경기,32,1664,19,1458,174,19,0,12.56
3057,2020-08-12,세종,0,50,0,50,0,0,0,14.61
3058,2020-08-12,울산,1,60,0,56,3,0,0,5.23
3059,2020-08-12,대전,2,167,1,164,1,0,1,11.33
3060,2020-08-12,광주,2,216,6,186,28,0,6,14.83
3061,2020-08-12,인천,3,389,0,374,12,0,0,13.16
3062,2020-08-12,대구,191,6945,0,6748,6,0,0,285.04
3063,2020-08-12,부산,3,191,4,160,28,3,1,5.6
3064,2020-08-12,서울,13,1709,15,1549,147,13,2,17.56
3065,2020-08-12,합계,305,14714,54,13786,623,35,19,28.38
3066,2020-08-13,검역,0,1286,3,1133,153,0,3,0.0
3067,2020-08-13,제주,0,26,0,22,4,0,0,3.88
3068,2020-08-13,경남,0,167,1,157,10,1,0,4.97
3069,2020-08-13,경북,54,1411,0,1346,11,0,0,53.0
3070,2020-08-13,전남,0,42,0,31,11,0,0,2.25
3071,2020-08-13,전북,0,42,2,37,5,0,2,2.31
3072,2020-08-13,충남,1,197,1,189,7,1,0,9.28
3073,2020-08-13,충북,0,82,0,73,9,0,0,5.13
3074,2020-08-13,강원,3,77,0,70,4,0,0,5.0
3075,2020-08-13,경기,32,1681,17,1463,186,16,1,12.69
3076,2020-08-13,세종,0,50,0,50,0,0,0,14.61
3077,2020-08-13,울산,1,61,1,56,4,1,0,5.32
3078,2020-08-13,대전,2,167,0,164,1,0,0,11.33
3079,2020-08-13,광주,2,218,2,187,29,1,1,14.97
3080,2020-08-13,인천,3,389,0,374,12,0,0,13.16
3081,2020-08-13,대구,191,6946,1,6749,6,0,1,285.08
3082,2020-08-13,부산,3,193,2,160,30,2,0,5.66
3083,2020-08-13,서울,13,1735,26,1556,166,25,1,17.83
3084,2020-08-13,합계,305,14770,56,13817,648,47,9,28.49
3085,2020-08-14,검역,0,1293,7,1144,149,0,7,0.0
3086,2020-08-14,제주,0,26,0,22,4,0,0,3.88
3087,2020-08-14,경남,0,167,0,159,8,0,0,4.97
3088,2020-08-14,경북,54,1412,1,1346,12,1,0,53.03
3089,2020-08-14,전남,0,42,0,31,11,0,0,2.25
3090,2020-08-14,전북,0,42,0,37,5,0,0,2.31
3091,2020-08-14,충남,1,200,3,189,10,3,0,9.42
3092,2020-08-14,충북,0,82,0,73,9,0,0,5.13
3093,2020-08-14,강원,3,78,1,70,5,1,0,5.06
3094,2020-08-14,경기,32,1728,47,1479,217,38,9,13.04
3095,2020-08-14,세종,0,50,0,50,0,0,0,14.61
3096,2020-08-14,울산,1,62,1,56,5,1,0,5.41
3097,2020-08-14,대전,2,167,0,164,1,0,0,11.33
3098,2020-08-14,광주,2,220,2,191,27,2,0,15.1
3099,2020-08-14,인천,3,393,4,379,11,3,1,13.29
3100,2020-08-14,대구,191,6946,0,6749,6,0,0,285.08
3101,2020-08-14,부산,3,198,5,160,35,5,0,5.8
3102,2020-08-14,서울,13,1767,32,1564,190,31,1,18.15
3103,2020-08-14,합계,305,14873,103,13863,705,85,18,28.69
3104,2020-08-15,검역,0,1295,2,1158,137,0,2,0.0
3105,2020-08-15,제주,0,26,0,23,3,0,0,3.88
3106,2020-08-15,경남,0,168,1,159,9,1,0,0.0
3107,2020-08-15,경북,54,1412,0,1346,12,0,0,53.03
3108,2020-08-15,전남,0,42,0,32,10,0,0,2.25
3109,2020-08-15,전북,0,43,1,38,5,0,1,2.37
3110,2020-08-15,충남,1,202,2,189,12,1,1,9.52
3111,2020-08-15,충북,0,82,0,73,9,0,0,5.13
3112,2020-08-15,강원,3,81,3,72,6,3,0,5.26
3113,2020-08-15,경기,32,1800,72,1483,285,67,5,13.58
3114,2020-08-15,세종,0,50,0,50,0,0,0,14.61
3115,2020-08-15,울산,1,62,0,56,5,0,0,5.41
3116,2020-08-15,대전,2,168,1,164,2,1,0,11.4
3117,2020-08-15,광주,2,221,1,194,25,1,0,15.17
3118,2020-08-15,인천,3,399,6,380,16,6,0,13.5
3119,2020-08-15,대구,191,6946,0,6751,4,0,0,285.08
3120,2020-08-15,부산,3,201,3,162,36,3,0,5.89
3121,2020-08-15,서울,13,1841,74,1571,257,72,2,0.0
3122,2020-08-15,합계,305,15039,166,13901,833,155,11,29.01
3123,2020-08-16,검역,0,1295,0,1158,137,0,0,0.0
3124,2020-08-16,제주,0,26,0,23,3,0,0,3.88
3125,2020-08-16,경남,0,170,2,159,9,1,1,5.06
3126,2020-08-16,경북,54,1412,0,1346,12,0,0,53.03
3127,2020-08-16,전남,0,42,0,32,10,0,0,2.25
3128,2020-08-16,전북,0,43,0,38,5,0,0,2.37
3129,2020-08-16,충남,1,207,5,189,12,5,0,9.75
3130,2020-08-16,충북,0,83,1,73,9,1,0,5.19
3131,2020-08-16,강원,3,81,0,72,6,0,0,5.26
3132,2020-08-16,경기,32,1898,98,1483,285,96,2,14.32
3133,2020-08-16,세종,0,50,0,50,0,0,0,14.61
3134,2020-08-16,울산,1,65,3,56,5,1,2,5.67
3135,2020-08-16,대전,2,168,0,164,2,0,0,11.4
3136,2020-08-16,광주,2,228,7,194,25,7,0,15.65
3137,2020-08-16,인천,3,408,9,380,16,8,1,13.8
3138,2020-08-16,대구,191,6947,1,6751,4,1,0,285.12
3139,2020-08-16,부산,3,208,7,162,36,6,1,6.1
3140,2020-08-16,서울,13,1987,146,1571,257,141,5,20.41
3141,2020-08-16,합계,305,15318,279,13901,833,267,12,29.54
3142,2020-08-17,검역,0,1297,2,1162,135,0,2,0.0
3143,2020-08-17,제주,0,26,0,23,3,0,0,3.88
3144,2020-08-17,경남,0,170,0,161,9,0,0,5.06
3145,2020-08-17,경북,54,1414,2,1348,12,1,1,53.11
3146,2020-08-17,전남,0,42,0,32,10,0,0,2.25
3147,2020-08-17,전북,0,44,1,38,6,1,0,2.42
3148,2020-08-17,충남,1,211,4,191,19,3,1,9.94
3149,2020-08-17,충북,0,86,3,73,13,2,1,5.38
3150,2020-08-17,강원,3,82,1,72,7,1,0,5.32
3151,2020-08-17,경기,32,1968,70,1485,451,67,3,14.85
3152,2020-08-17,세종,0,50,0,50,0,0,0,14.61
3153,2020-08-17,울산,1,65,0,56,8,0,0,5.67
3154,2020-08-17,대전,2,170,2,164,4,2,0,11.53
3155,2020-08-17,광주,2,235,7,197,36,7,0,16.13
3156,2020-08-17,인천,3,415,7,380,32,7,0,14.04
3157,2020-08-17,대구,191,6948,1,6752,5,1,0,285.16
3158,2020-08-17,부산,3,215,7,162,50,7,0,6.3
3159,2020-08-17,서울,13,2077,90,1571,493,89,1,21.34
3160,2020-08-17,합계,305,15515,197,13917,1293,188,9,29.92
3161,2020-08-18,검역,0,1303,6,1166,137,0,6,0.0
3162,2020-08-18,제주,0,26,0,23,3,0,0,3.88
3163,2020-08-18,경남,0,170,0,163,7,0,0,5.06
3164,2020-08-18,경북,54,1417,3,1351,12,3,0,53.22
3165,2020-08-18,전남,0,42,0,32,10,0,0,2.25
3166,2020-08-18,전북,0,51,7,38,13,6,1,2.81
3167,2020-08-18,충남,1,216,5,191,24,4,1,10.18
3168,2020-08-18,충북,0,87,1,73,14,1,0,5.44
3169,2020-08-18,강원,3,84,2,72,9,2,0,5.45
3170,2020-08-18,경기,32,2020,52,1488,500,52,0,15.24
3171,2020-08-18,세종,0,50,0,50,0,0,0,14.61
3172,2020-08-18,울산,1,68,3,56,11,2,1,5.93
3173,2020-08-18,대전,2,170,0,164,4,0,0,11.53
3174,2020-08-18,광주,2,239,4,198,39,3,1,16.41
3175,2020-08-18,인천,3,433,18,381,49,18,0,14.65
3176,2020-08-18,대구,191,6954,6,6752,11,6,0,285.41
3177,2020-08-18,부산,3,222,7,163,56,7,0,6.51
3178,2020-08-18,서울,14,2209,132,1573,622,131,1,22.69
3179,2020-08-18,합계,306,15761,246,13934,1521,235,11,30.4
3180,2020-08-19,검역,0,1305,2,1195,110,0,2,0.0
3181,2020-08-19,제주,0,26,0,24,2,0,0,3.88
3182,2020-08-19,경남,0,171,1,165,6,0,1,5.09
3183,2020-08-19,경북,54,1420,3,1353,13,3,0,53.33
3184,2020-08-19,전남,0,44,2,32,12,2,0,2.36
3185,2020-08-19,전북,0,52,1,38,14,1,0,2.86
3186,2020-08-19,충남,1,219,3,191,27,3,0,10.32
3187,2020-08-19,충북,0,89,2,77,12,1,1,5.56
3188,2020-08-19,강원,3,90,6,74,13,5,1,5.84
3189,2020-08-19,경기,32,2119,99,1502,585,94,5,15.99
3190,2020-08-19,세종,0,52,2,50,2,1,1,15.19
3191,2020-08-19,울산,1,68,0,56,11,0,0,5.93
3192,2020-08-19,대전,2,170,0,164,4,0,0,11.53
3193,2020-08-19,광주,2,245,6,200,43,4,2,16.82
3194,2020-08-19,인천,3,441,8,381,57,8,0,14.92
3195,2020-08-19,대구,191,6956,2,6752,13,2,0,285.49
3196,2020-08-19,부산,3,231,9,164,64,9,0,6.77
3197,2020-08-19,서울,14,2360,151,1588,758,150,1,24.25
3198,2020-08-19,합계,306,16058,297,14006,1746,283,14,30.97
3199,2020-08-20,검역,0,1307,2,1207,100,0,2,0.0
3200,2020-08-20,제주,0,26,0,24,2,0,0,3.88
3201,2020-08-20,경남,0,174,3,165,9,2,1,5.18
3202,2020-08-20,경북,54,1425,5,1354,17,5,0,53.52
3203,2020-08-20,전남,0,47,3,35,12,2,1,2.52
3204,2020-08-20,전북,0,58,6,38,20,5,1,3.19
3205,2020-08-20,충남,1,224,5,191,32,4,1,10.55
3206,2020-08-20,충북,0,90,1,78,12,1,0,5.63
3207,2020-08-20,강원,3,95,5,74,18,5,0,6.17
3208,2020-08-20,경기,32,2204,85,1518,654,81,4,16.63
3209,2020-08-20,세종,0,53,1,50,3,0,1,15.48
3210,2020-08-20,울산,1,68,0,57,10,0,0,5.93
3211,2020-08-20,대전,2,178,8,164,12,8,0,12.07
3212,2020-08-20,광주,2,246,1,207,37,1,0,16.89
3213,2020-08-20,인천,3,451,10,382,66,10,0,15.26
3214,2020-08-20,대구,191,6959,3,6752,16,2,1,285.62
3215,2020-08-20,부산,3,246,15,166,77,15,0,7.21
3216,2020-08-20,서울,15,2495,135,1601,879,135,0,25.63
3217,2020-08-20,합계,307,16346,288,14063,1976,276,12,31.53
3218,2020-08-21,검역,0,1310,3,1225,85,0,3,0.0
3219,2020-08-21,제주,0,26,0,24,2,0,0,3.88
3220,2020-08-21,경남,0,178,4,165,13,4,0,5.3
3221,2020-08-21,경북,54,1431,6,1354,23,6,0,53.75
3222,2020-08-21,전남,0,53,6,35,18,6,0,2.84
3223,2020-08-21,전북,0,63,5,38,25,5,0,3.47
3224,2020-08-21,충남,1,237,13,192,44,11,2,11.17
3225,2020-08-21,충북,0,93,3,78,15,3,0,5.81
3226,2020-08-21,강원,3,104,9,74,27,9,0,6.75
3227,2020-08-21,경기,33,2307,103,1533,741,102,1,17.41
3228,2020-08-21,세종,0,56,3,50,6,3,0,16.36
3229,2020-08-21,울산,1,69,1,57,11,1,0,6.02
3230,2020-08-21,대전,2,185,7,164,19,6,1,12.55
3231,2020-08-21,광주,2,251,5,207,42,5,0,17.23
3232,2020-08-21,인천,3,469,18,383,83,17,1,15.87
3233,2020-08-21,대구,191,6963,4,6752,20,4,0,285.78
3234,2020-08-21,부산,3,254,8,167,84,8,0,7.44
3235,2020-08-21,서울,16,2621,126,1622,983,125,1,26.93
3236,2020-08-21,합계,309,16670,324,14120,2241,315,9,32.15
3237,2020-08-22,검역,0,1314,4,1227,87,0,4,0.0
3238,2020-08-22,제주,0,28,2,25,3,2,0,4.17
3239,2020-08-22,경남,0,187,9,165,22,8,1,5.56
3240,2020-08-22,경북,54,1435,4,1354,27,4,0,53.9
3241,2020-08-22,전남,0,60,7,38,22,7,0,3.22
3242,2020-08-22,전북,0,67,4,38,29,4,0,3.69
3243,2020-08-22,충남,1,244,7,192,51,6,1,11.5
3244,2020-08-22,충북,0,95,2,78,17,2,0,5.94
3245,2020-08-22,강원,3,120,16,74,43,16,0,7.79
3246,2020-08-22,경기,33,2402,95,1550,819,91,4,18.13
3247,2020-08-22,세종,0,57,1,50,7,1,0,16.65
3248,2020-08-22,울산,1,72,3,58,13,1,2,6.28
3249,2020-08-22,대전,2,190,5,164,24,4,1,12.89
3250,2020-08-22,광주,2,262,11,208,52,9,2,17.99
3251,2020-08-22,인천,3,491,22,384,104,21,1,16.61
3252,2020-08-22,대구,191,6972,9,6753,28,9,0,286.15
3253,2020-08-22,부산,3,257,3,172,82,3,0,7.53
3254,2020-08-22,서울,16,2749,128,1639,1094,127,1,28.24
3255,2020-08-22,합계,309,17002,332,14169,2524,315,17,32.79
3256,2020-08-23,검역,0,1318,4,1228,90,0,4,0.0
3257,2020-08-23,제주,0,28,0,25,3,0,0,4.17
3258,2020-08-23,경남,0,196,9,166,30,8,1,5.83
3259,2020-08-23,경북,54,1437,2,1355,28,2,0,53.97
3260,2020-08-23,전남,0,74,14,39,35,14,0,3.97
3261,2020-08-23,전북,0,67,0,38,29,0,0,3.69
3262,2020-08-23,충남,1,254,10,195,58,10,0,11.97
3263,2020-08-23,충북,0,98,3,79,19,3,0,6.13
3264,2020-08-23,강원,3,135,15,74,58,15,0,8.76
3265,2020-08-23,경기,33,2527,125,1567,927,124,1,19.07
3266,2020-08-23,세종,0,57,0,50,7,0,0,16.65
3267,2020-08-23,울산,1,75,3,58,16,3,0,6.54
3268,2020-08-23,대전,2,205,15,164,39,15,0,13.91
3269,2020-08-23,광주,2,279,17,212,65,15,2,19.15
3270,2020-08-23,인천,3,523,32,385,135,32,0,17.69
3271,2020-08-23,대구,191,6978,6,6753,34,6,0,286.4
3272,2020-08-23,부산,3,259,2,173,83,2,0,7.59
3273,2020-08-23,서울,16,2889,140,1639,1234,138,2,29.68
3274,2020-08-23,합계,309,17399,397,14200,2890,387,10,33.56
3275,2020-08-24,검역,0,1322,4,1230,92,0,4,0.0
3276,2020-08-24,제주,0,28,0,25,3,0,0,4.17
3277,2020-08-24,경남,0,197,1,166,31,1,0,5.86
3278,2020-08-24,경북,54,1443,6,1355,34,6,0,54.2
3279,2020-08-24,전남,0,81,7,39,42,7,0,4.34
3280,2020-08-24,전북,0,71,4,39,32,4,0,3.91
3281,2020-08-24,충남,1,262,8,196,65,7,1,12.34
3282,2020-08-24,충북,0,108,10,79,29,10,0,6.75
3283,2020-08-24,강원,3,141,6,74,64,6,0,9.15
3284,2020-08-24,경기,33,2612,85,1579,1000,84,1,19.71
3285,2020-08-24,세종,0,60,3,50,10,1,2,17.53
3286,2020-08-24,울산,1,76,1,58,17,1,0,6.63
3287,2020-08-24,대전,2,215,10,164,49,10,0,14.58
3288,2020-08-24,광주,2,280,1,214,64,1,0,19.22
3289,2020-08-24,인천,3,543,20,385,155,20,0,18.37
3290,2020-08-24,대구,191,6978,0,6754,33,0,0,286.4
3291,2020-08-24,부산,3,262,3,173,86,3,0,7.68
3292,2020-08-24,서울,16,2986,97,1639,1331,97,0,30.68
3293,2020-08-24,합계,309,17665,266,14219,3137,258,8,34.07
3294,2020-08-25,검역,0,1325,3,1243,82,0,3,0.0
3295,2020-08-25,제주,0,31,3,25,6,3,0,4.62
3296,2020-08-25,경남,0,199,2,166,33,2,0,5.92
3297,2020-08-25,경북,54,1444,1,1355,35,0,1,54.23
3298,2020-08-25,전남,0,82,1,39,43,1,0,4.4
3299,2020-08-25,전북,0,75,4,39,36,4,0,4.13
3300,2020-08-25,충남,1,271,9,197,73,9,0,12.77
3301,2020-08-25,충북,1,110,2,79,30,0,2,6.88
3302,2020-08-25,강원,3,149,8,74,72,8,0,9.67
3303,2020-08-25,경기,33,2684,72,1598,1053,63,9,20.26
3304,2020-08-25,세종,0,63,3,50,13,3,0,18.4
3305,2020-08-25,울산,1,76,0,59,16,0,0,6.63
3306,2020-08-25,대전,2,226,11,164,60,10,1,15.33
3307,2020-08-25,광주,2,284,4,214,68,4,0,19.5
3308,2020-08-25,인천,3,558,15,385,170,15,0,18.88
3309,2020-08-25,대구,191,6983,5,6755,37,5,0,286.6
3310,2020-08-25,부산,3,265,3,173,89,3,0,7.77
3311,2020-08-25,서울,16,3120,134,1671,1433,134,0,32.05
3312,2020-08-25,합계,310,17945,280,14286,3349,264,16,34.61
3313,2020-08-26,검역,0,1328,3,1249,79,0,3,0.0
3314,2020-08-26,제주,0,33,2,25,8,2,0,4.92
3315,2020-08-26,경남,0,204,5,166,38,5,0,6.07
3316,2020-08-26,경북,54,1444,0,1356,34,0,0,54.23
3317,2020-08-26,전남,0,95,13,39,56,12,1,5.09
3318,2020-08-26,전북,0,82,7,39,43,7,0,4.51
3319,2020-08-26,충남,1,283,12,200,82,12,0,13.33
3320,2020-08-26,충북,1,110,0,79,30,0,0,6.88
3321,2020-08-26,강원,3,167,18,77,87,18,0,10.84
3322,2020-08-26,경기,34,2782,98,1629,1119,92,6,21.0
3323,2020-08-26,세종,0,63,0,50,13,0,0,18.4
3324,2020-08-26,울산,1,78,2,60,17,2,0,6.8
3325,2020-08-26,대전,2,233,7,164,67,7,0,15.81
3326,2020-08-26,광주,2,291,7,216,73,7,0,19.98
3327,2020-08-26,인천,3,585,27,385,197,27,0,19.79
3328,2020-08-26,대구,191,6986,3,6755,40,2,1,286.72
3329,2020-08-26,부산,3,269,4,180,86,4,0,7.88
3330,2020-08-26,서울,17,3232,112,1699,1516,110,2,33.2
3331,2020-08-26,합계,312,18265,320,14368,3585,307,13,35.23
3332,2020-08-27,검역,0,1331,3,1255,76,0,3,0.0
3333,2020-08-27,제주,0,34,1,25,9,1,0,5.07
3334,2020-08-27,경남,0,212,8,166,46,8,0,6.31
3335,2020-08-27,경북,54,1448,4,1356,38,3,1,54.38
3336,2020-08-27,전남,0,108,13,39,69,13,0,5.79
3337,2020-08-27,전북,0,84,2,39,45,2,0,4.62
3338,2020-08-27,충남,1,298,15,201,96,15,0,14.04
3339,2020-08-27,충북,1,111,1,80,30,1,0,6.94
3340,2020-08-27,강원,3,181,14,78,100,14,0,11.75
3341,2020-08-27,경기,35,2884,102,1670,1179,100,2,21.77
3342,2020-08-27,세종,0,63,0,50,13,0,0,18.4
3343,2020-08-27,울산,1,80,2,61,18,2,0,6.97
3344,2020-08-27,대전,2,236,3,164,70,3,0,16.01
3345,2020-08-27,광주,2,330,39,218,110,39,0,22.65
3346,2020-08-27,인천,3,644,59,386,255,59,0,21.79
3347,2020-08-27,대구,191,6999,13,6755,53,12,1,287.26
3348,2020-08-27,부산,3,277,8,185,89,8,0,8.12
3349,2020-08-27,서울,17,3386,154,1733,1636,154,0,34.79
3350,2020-08-27,합계,313,18706,441,14461,3932,434,7,36.08
3351,2020-08-28,검역,0,1339,8,1262,77,0,8,0.0
3352,2020-08-28,제주,0,36,2,25,11,2,0,5.37
3353,2020-08-28,경남,0,216,4,166,50,2,2,6.43
3354,2020-08-28,경북,54,1449,1,1356,39,1,0,54.42
3355,2020-08-28,전남,0,120,12,40,80,12,0,6.44
3356,2020-08-28,전북,0,86,2,41,45,2,0,4.73
3357,2020-08-28,충남,1,307,9,201,105,9,0,14.46
3358,2020-08-28,충북,1,116,5,81,34,5,0,7.25
3359,2020-08-28,강원,3,184,3,78,103,3,0,11.94
3360,2020-08-28,경기,36,2997,113,1706,1255,112,1,22.62
3361,2020-08-28,세종,0,65,2,50,15,2,0,18.99
3362,2020-08-28,울산,1,81,1,61,19,1,0,7.06
3363,2020-08-28,대전,2,239,3,164,73,3,0,16.21
3364,2020-08-28,광주,2,347,17,220,125,17,0,23.82
3365,2020-08-28,인천,3,671,27,392,276,27,0,22.7
3366,2020-08-28,대구,191,7007,8,6755,61,8,0,287.59
3367,2020-08-28,부산,3,285,8,191,91,8,0,8.35
3368,2020-08-28,서울,19,3532,146,1762,1751,145,1,36.29
3369,2020-08-28,합계,316,19077,371,14551,4210,359,12,36.79
3370,2020-08-29,검역,0,1344,5,1265,79,0,5,0.0
3371,2020-08-29,제주,0,37,1,26,11,1,0,5.52
3372,2020-08-29,경남,0,228,12,166,62,12,0,6.78
3373,2020-08-29,경북,54,1450,1,1356,40,0,1,54.46
3374,2020-08-29,전남,0,129,9,40,89,9,0,6.92
3375,2020-08-29,전북,0,86,0,41,45,0,0,4.73
3376,2020-08-29,충남,1,315,8,204,110,8,0,14.84
3377,2020-08-29,충북,1,122,6,81,40,6,0,7.63
3378,2020-08-29,강원,3,184,0,78,103,0,0,11.94
3379,2020-08-29,경기,40,3101,104,1778,1283,100,4,23.4
3380,2020-08-29,세종,0,65,0,51,14,0,0,18.99
3381,2020-08-29,울산,1,81,0,63,17,0,0,7.06
3382,2020-08-29,대전,2,243,4,165,76,4,0,16.48
3383,2020-08-29,광주,2,363,16,220,141,14,2,24.92
3384,2020-08-29,인천,3,691,20,396,292,20,0,23.38
3385,2020-08-29,대구,191,7013,6,6755,67,5,1,287.83
3386,2020-08-29,부산,3,291,6,193,95,5,1,8.53
3387,2020-08-29,서울,20,3657,125,1887,1750,124,1,37.57
3388,2020-08-29,합계,321,19400,323,14765,4314,308,15,37.42
3389,2020-08-30,검역,0,1351,7,1266,85,0,7,0.0
3390,2020-08-30,제주,0,39,2,26,13,2,0,5.81
3391,2020-08-30,경남,0,235,7,166,69,7,0,6.99
3392,2020-08-30,경북,54,1453,3,1356,43,3,0,54.57
3393,2020-08-30,전남,0,137,8,42,95,8,0,7.35
3394,2020-08-30,전북,0,86,0,41,45,0,0,4.73
3395,2020-08-30,충남,1,323,8,205,117,5,3,15.22
3396,2020-08-30,충북,1,127,5,83,43,5,0,7.94
3397,2020-08-30,강원,3,186,2,81,102,2,0,12.07
3398,2020-08-30,경기,40,3181,80,1858,1283,77,3,24.01
3399,2020-08-30,세종,0,66,1,52,14,1,0,19.28
3400,2020-08-30,울산,1,84,3,63,20,3,0,7.32
3401,2020-08-30,대전,2,249,6,166,81,6,0,16.89
3402,2020-08-30,광주,2,365,2,236,127,2,0,25.06
3403,2020-08-30,인천,3,704,13,414,287,12,1,23.82
3404,2020-08-30,대구,191,7043,30,6756,96,30,0,289.06
3405,2020-08-30,부산,3,297,6,204,90,6,0,8.71
3406,2020-08-30,서울,22,3773,116,1888,1863,114,2,38.76
3407,2020-08-30,합계,323,19699,299,14903,4473,283,16,37.99
3408,2020-08-31,검역,0,1354,3,1267,87,0,3,0.0
3409,2020-08-31,제주,0,45,6,26,19,5,1,6.71
3410,2020-08-31,경남,0,236,1,166,70,1,0,7.02
3411,2020-08-31,경북,54,1455,2,1356,45,2,0,54.65
3412,2020-08-31,전남,0,142,5,42,100,5,0,7.62
3413,2020-08-31,전북,0,87,1,41,46,1,0,4.79
3414,2020-08-31,충남,1,332,9,205,126,9,0,15.64
3415,2020-08-31,충북,1,128,1,83,44,0,1,0.0
3416,2020-08-31,강원,3,189,3,81,105,3,0,12.27
3417,2020-08-31,경기,40,3260,79,1906,1314,79,0,24.6
3418,2020-08-31,세종,0,67,1,52,15,1,0,19.57
3419,2020-08-31,울산,1,89,5,63,25,5,0,7.76
3420,2020-08-31,대전,2,256,7,167,87,6,1,17.37
3421,2020-08-31,광주,2,374,9,237,135,9,0,25.67
3422,2020-08-31,인천,3,718,14,414,301,13,1,24.29
3423,2020-08-31,대구,191,7047,4,6757,99,4,0,289.23
3424,2020-08-31,부산,3,301,4,211,87,4,0,8.82
3425,2020-08-31,서울,23,3867,94,1899,1945,91,3,39.73
3426,2020-08-31,합계,324,19947,248,14973,4650,238,10,38.47
3427,2020-09-01,검역,0,1358,4,1270,88,0,4,0.0
3428,2020-09-01,제주,0,46,1,26,20,1,0,6.86
3429,2020-09-01,경남,0,239,3,171,68,3,0,7.11
3430,2020-09-01,경북,54,1464,9,1357,53,5,4,54.99
3431,2020-09-01,전남,0,146,4,42,104,4,0,7.83
3432,2020-09-01,전북,0,87,0,41,46,0,0,4.79
3433,2020-09-01,충남,1,339,7,214,124,7,0,15.97
3434,2020-09-01,충북,1,129,1,83,45,1,0,8.07
3435,2020-09-01,강원,3,193,4,88,102,4,0,12.53
3436,2020-09-01,경기,40,3323,63,1990,1293,60,3,25.08
3437,2020-09-01,세종,0,67,0,52,15,0,0,19.57
3438,2020-09-01,울산,1,95,6,63,31,6,0,8.28
3439,2020-09-01,대전,2,264,8,171,91,8,0,17.91
3440,2020-09-01,광주,2,378,4,237,139,4,0,25.95
3441,2020-09-01,인천,3,740,22,414,323,22,0,25.03
3442,2020-09-01,대구,191,7049,2,6759,99,1,1,289.31
3443,2020-09-01,부산,3,304,3,219,82,3,0,8.91
3444,2020-09-01,서울,23,3961,94,2001,1937,93,1,40.69
3445,2020-09-01,합계,324,20182,235,15198,4660,222,13,38.93
3446,2020-09-02,검역,0,1361,3,1270,91,0,3,0.0
3447,2020-09-02,제주,0,47,1,27,20,1,0,7.01
3448,2020-09-02,경남,0,240,1,173,67,0,1,7.14
3449,2020-09-02,경북,54,1468,4,1359,55,3,1,55.14
3450,2020-09-02,전남,0,149,3,43,106,3,0,7.99
3451,2020-09-02,전북,0,87,0,46,41,0,0,4.79
3452,2020-09-02,충남,1,346,7,215,130,7,0,16.3
3453,2020-09-02,충북,1,130,1,85,44,1,0,8.13
3454,2020-09-02,강원,3,195,2,92,100,2,0,12.66
3455,2020-09-02,경기,41,3407,84,2052,1314,79,5,25.71
3456,2020-09-02,세종,0,67,0,52,15,0,0,19.57
3457,2020-09-02,울산,1,100,5,63,36,5,0,8.72
3458,2020-09-02,대전,2,278,14,178,98,14,0,18.86
3459,2020-09-02,광주,2,388,10,244,142,10,0,26.64
3460,2020-09-02,인천,3,751,11,427,321,10,1,25.4
3461,2020-09-02,대구,191,7062,13,6763,108,13,0,289.84
3462,2020-09-02,부산,3,311,7,219,89,7,0,9.12
3463,2020-09-02,서울,24,4062,101,2048,1990,98,3,41.73
3464,2020-09-02,합계,326,20449,267,15356,4767,253,14,39.44
3465,2020-09-03,검역,0,1364,3,1271,93,0,3,0.0
3466,2020-09-03,제주,0,47,0,27,20,0,0,7.01
3467,2020-09-03,경남,0,240,0,176,64,0,0,7.14
3468,2020-09-03,경북,54,1468,0,1360,54,0,0,55.14
3469,2020-09-03,전남,0,155,6,43,112,5,1,8.31
3470,2020-09-03,전북,0,87,0,48,39,0,0,4.79
3471,2020-09-03,충남,1,353,7,217,135,7,0,16.63
3472,2020-09-03,충북,1,131,1,87,43,1,0,8.19
3473,2020-09-03,강원,3,199,4,96,100,4,0,12.92
3474,2020-09-03,경기,42,3471,64,2117,1312,64,0,26.2
3475,2020-09-03,세종,0,67,0,52,15,0,0,19.57
3476,2020-09-03,울산,1,108,8,66,41,7,1,9.42
3477,2020-09-03,대전,3,282,4,180,99,4,0,19.13
3478,2020-09-03,광주,2,394,6,257,135,6,0,27.05
3479,2020-09-03,인천,3,767,16,436,328,15,1,25.95
