,일자,대륙,국가,확진자,사망자,사망률
19,2020-11-21,아프리카,니제르,1335,70,5.2434456928
20,2020-11-21,아프리카,차드,1620,101,6.2345679012
21,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
22,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
23,2020-11-21,아프리카,감비아,3706,122,3.2919589854
24,2020-11-21,아프리카,지부티,5658,61,1.0781194768
25,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
26,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
27,2020-11-21,아프리카,베냉,2916,43,1.4746227709
28,2020-11-21,아프리카,세이쉘,161,0,0.0
29,2020-11-21,아프리카,르완다,5543,46,0.8298755186
30,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
31,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
32,2020-11-21,아프리카,적도기니,5121,85,1.659832064
33,2020-11-21,아프리카,콩고,5632,93,1.651278409
34,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
35,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
36,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
37,2020-11-21,아프리카,기니,12713,75,0.589947298
38,2020-11-21,아프리카,가나,50631,323,0.6379490825
39,2020-11-21,아프리카,가봉,9116,59,0.6472136902
40,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
41,2020-11-21,아프리카,수단,15299,1179,7.7063860383
42,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
43,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
44,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
45,2020-11-21,아프리카,토고,2771,63,2.2735474557
46,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
47,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
48,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
49,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
50,2020-11-21,오세아니아,바누아투,1,0,0.0
51,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
52,2020-11-21,오세아니아,마셜제도,4,0,0.0
53,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
54,2020-11-21,오세아니아,피지,35,2,5.7142857142
55,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
56,2020-11-21,오세아니아,호주,27784,907,3.2644687589
57,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
58,2020-11-21,유럽,코소보,31979,864,2.7017730385
59,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
60,2020-11-21,유럽,터키,430170,11943,2.7763442359
61,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
62,2020-11-21,유럽,알바니아,30623,657,2.1454462332
63,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
64,2020-11-21,유럽,몰타,8560,104,1.214953271
65,2020-11-21,유럽,불가리아,114435,2649,2.3148512255
66,2020-11-21,유럽,슬로바키아,91578,579,0.6322479198
67,2020-11-21,유럽,세르비아,104097,1110,1.0663131502
68,2020-11-21,유럽,리히텐슈타인,1072,8,0.7462686567
69,2020-11-21,유럽,슬로베니아,61034,609,0.9978045024
70,2020-11-21,유럽,보스니아 헤르체고비나,76757,2153,2.8049558997
71,2020-11-21,유럽,헝가리,165901,3568,2.1506802249
72,2020-11-21,유럽,우크라이나,598085,10598,1.7719889313
73,2020-11-21,유럽,폴란드,796798,12088,1.517072081
74,2020-11-21,유럽,안도라,6066,76,1.2528849324
75,2020-11-21,유럽,라트비아,11722,141,1.202866405
76,2020-11-21,유럽,포르투갈,243009,3701,1.5229888604
77,2020-11-21,유럽,체코,481755,6874,1.4268663532
78,2020-11-21,유럽,아일랜드,69473,2010,2.8932103119
79,2020-11-21,유럽,아르메니아,123646,1900,1.5366449379
80,2020-11-21,유럽,룩셈부르크,28573,248,0.8679522626
81,2020-11-21,유럽,모나코,573,3,0.5235602094
82,2020-11-21,유럽,아이슬란드,5231,25,0.4779200917
83,2020-11-21,유럽,아제르바이잔,83994,1053,1.2536609757
84,2020-11-21,유럽,산마리노,1373,43,3.1318281136
85,2020-11-21,유럽,리투아니아,40492,341,0.8421416576
86,2020-11-21,유럽,벨라루스,119390,1074,0.8995728285
87,2020-11-21,유럽,네덜란드,466697,8759,1.876806579
88,2020-11-21,유럽,루마니아,393851,9596,2.4364543951
89,2020-11-21,유럽,노르웨이,30768,305,0.9912896515
90,2020-11-21,유럽,북마케도니아,51213,1423,2.7785913732
91,2020-11-21,유럽,그리스,85261,1347,1.5798547987
92,2020-11-21,유럽,조지아,96860,894,0.9229816229
93,2020-11-21,유럽,에스토니아,8715,86,0.9868043602
94,2020-11-21,유럽,덴마크,67105,773,1.1519260859
95,2020-11-21,유럽,벨기에,550168,15196,2.7620654054
96,2020-11-21,유럽,스위스,284560,3456,1.2145066066
97,2020-11-21,유럽,스웨덴,201055,6340,3.1533659943
98,2020-11-21,유럽,핀란드,20286,374,1.8436360051
99,2020-11-21,유럽,크로아티아,93879,1200,1.2782411401
100,2020-11-21,유럽,오스트리아,228058,2018,0.8848626226
101,2020-11-21,유럽,스페인,1541574,42291,2.7433648984
102,2020-11-21,유럽,영국,1453260,53775,3.7003013913
103,2020-11-21,유럽,프랑스,2048857,46780,2.2832242562
104,2020-11-21,유럽,독일,879564,13630,1.5496314082
105,2020-11-21,유럽,이탈리아,1308528,47870,3.658309184
106,2020-11-21,아메리카,수리남,5282,116,2.1961378265
107,2020-11-21,아메리카,가이아나,4914,142,2.8897028897
108,2020-11-21,아메리카,베네수엘라,98350,860,0.874428063
109,2020-11-21,아메리카,파라과이,73639,1624,2.2053531416
110,2020-11-21,아메리카,우루과이,4296,68,1.5828677839
111,2020-11-21,아메리카,볼리비아,143569,8875,6.1816966058
112,2020-11-21,아메리카,아르헨티나,1339337,36347,2.7138054126
113,2020-11-21,아메리카,콜롬비아,1218003,34563,2.8376777397
114,2020-11-21,아메리카,칠레,536012,14955,2.7900494765
115,2020-11-21,아메리카,에콰도르,183246,13073,7.1341257107
116,2020-11-21,아메리카,페루,941951,35402,3.7583695967
117,2020-11-21,아메리카,브라질,5945849,167455,2.8163345554
118,2020-11-21,아메리카,세인트키츠네비스,19,0,0.0
119,2020-11-21,아메리카,도미니카연방,72,0,0.0
120,2020-11-21,아메리카,세인트빈센트그레나딘,83,0,0.0
121,2020-11-21,아메리카,세인트루시아,203,2,0.9852216748
122,2020-11-21,아메리카,그레나다,36,0,0.0
123,2020-11-21,아메리카,앤티가바부다,139,4,2.8776978417
124,2020-11-21,아메리카,바베이도스,253,7,2.7667984189
125,2020-11-21,아메리카,바하마,7323,163,2.225863717
126,2020-11-21,아메리카,아이티,9208,232,2.5195482189
127,2020-11-21,아메리카,트리니다드토바고,6180,113,1.8284789644
128,2020-11-21,아메리카,자메이카,10088,235,2.3295003965
129,2020-11-21,아메리카,쿠바,7725,131,1.6957928802
130,2020-11-21,아메리카,도미니카공화국,136183,2301,1.6896382074
131,2020-11-21,아메리카,니카라구아,4583,159,3.4693432249
132,2020-11-21,아메리카,벨리즈,4958,100,2.0169423154
133,2020-11-21,아메리카,엘살바도르,36965,1061,2.8702826998
134,2020-11-21,아메리카,코스타리카,127012,1588,1.2502755645
135,2020-11-21,아메리카,과테말라,117066,4050,3.4595868996
136,2020-11-21,아메리카,온두라스,103488,2839,2.7433132343
137,2020-11-21,아메리카,파나마,149833,2907,1.9401600448
138,2020-11-21,아메리카,멕시코,1015071,99528,9.8050284167
139,2020-11-21,아메리카,캐나다,311109,11186,3.5955243982
140,2020-11-21,아메리카,미국,11413788,248571,2.1778133604
141,2020-11-21,중동,예멘,2072,605,29.198841698
142,2020-11-21,중동,알제리,71652,2224,3.1038910288
143,2020-11-21,중동,아랍에미리트,155254,544,0.3503935486
144,2020-11-21,중동,이스라엘,325776,2737,0.8401478316
145,2020-11-21,중동,튀니지,83772,2541,3.0332330611
146,2020-11-21,중동,시리아,6991,363,5.1923902159
147,2020-11-21,중동,사우디아라비아,354527,5729,1.6159559074
148,2020-11-21,중동,카타르,136649,235,0.1719734502
149,2020-11-21,중동,오만,121360,1365,1.1247528015
150,2020-11-21,중동,모로코,311554,5090,1.6337456749
151,2020-11-21,중동,리비아,76006,1062,1.3972581112
152,2020-11-21,중동,레바논,111946,868,0.7753738409
153,2020-11-21,중동,쿠웨이트,138822,859,0.6187780034
154,2020-11-21,중동,요르단,169396,2053,1.2119530567
155,2020-11-21,중동,이라크,529226,11834,2.2360957322
156,2020-11-21,중동,이집트,111955,6508,5.8130498861
157,2020-11-21,중동,바레인,85317,337,0.3949974799
158,2020-11-21,중동,이란,815117,43417,5.3264746042
159,2020-11-21,아시아,타지키스탄,11772,86,0.7305470608
160,2020-11-21,아시아,라오스,25,0,0.0
161,2020-11-21,아시아,미얀마,74882,1676,2.2381880825
162,2020-11-21,아시아,동티모르,30,0,0.0
163,2020-11-21,아시아,키르기스스탄,68702,1223,1.7801519606
164,2020-11-21,아시아,우즈베키스탄,71071,602,0.8470402836
165,2020-11-21,아시아,카자흐스탄,164736,2365,1.4356303418
166,2020-11-21,아시아,몽골,518,0,0.0
167,2020-11-21,아시아,브루나이,148,3,2.027027027
168,2020-11-21,아시아,방글라데시,441159,6305,1.4291899292
169,2020-11-21,아시아,몰디브,12452,45,0.3613877288
170,2020-11-21,아시아,부탄,378,0,0.0
171,2020-11-21,아시아,인도네시아,483518,15600,3.2263535173
172,2020-11-21,아시아,파키스탄,365927,7248,1.980722931
173,2020-11-21,아시아,아프가니스탄,44228,1650,3.7306683548
174,2020-11-21,아시아,스리랑카,18841,73,0.3874528952
175,2020-11-21,아시아,네팔,215020,1276,0.593433169
176,2020-11-21,아시아,캄보디아,304,0,0.0
177,2020-11-21,아시아,필리핀,413430,7998,1.9345475654
178,2020-11-21,아시아,인도,9004365,132162,1.4677548055
179,2020-11-21,아시아,베트남,1304,35,2.6840490797
180,2020-11-21,아시아,말레이시아,51680,326,0.6308049535
181,2020-11-21,아시아,태국,3892,60,1.5416238437
182,2020-11-21,아시아,싱가포르,58139,28,0.048160443
183,2020-11-21,아시아,일본,125267,1943,1.5510868784
184,2020-11-21,아시아,마카오,46,0,0.0
185,2020-11-21,아시아,대만,611,7,1.1456628477
186,2020-11-21,아시아,홍콩,5517,108,1.9575856443
187,2020-11-21,아시아,중국,86414,4634,5.362556993
188,2020-11-21,아시아,한국,30403,503,1.6544419958
189,2020-11-21,기타,기타지역 영토,194632,2371,1.2181963911
190,2020-11-21,아프리카,레소토,2058,44,2.1379980563
191,2020-11-21,아프리카,코모로,592,7,1.1824324324
192,2020-11-21,아프리카,상투메프린시페,974,16,1.6427104722
193,2020-11-21,아프리카,남수단,3016,59,1.9562334217
194,2020-11-21,아프리카,말라위,6002,185,3.082305898
195,2020-11-21,아프리카,시에라리온,2397,74,3.0871923237
196,2020-11-21,아프리카,브룬디,649,1,0.1540832049
197,2020-11-21,아프리카,보츠와나,9594,31,0.3231186158
198,2020-11-21,아프리카,말리,4093,142,3.4693378939
199,2020-11-21,아프리카,기니비사우,2421,43,1.7761255679
200,2020-11-21,아프리카,모잠비크,14723,120,0.8150512803
201,2020-11-21,아프리카,우간다,17148,158,0.9213902495
202,2020-11-21,아프리카,에리트레아,527,0,0.0
203,2020-11-21,아프리카,앙골라,14134,333,2.3560209424
204,2020-11-21,아프리카,마다가스카르,17310,250,1.4442518775
205,2020-11-21,아프리카,소말리아,4382,108,2.4646280237
206,2020-11-21,아프리카,짐바브웨,9046,265,2.9294715896
207,2020-11-21,아프리카,카보베르데,10082,104,1.0315413608
208,2020-11-21,아프리카,니제르,1335,70,5.2434456928
209,2020-11-21,아프리카,차드,1620,101,6.2345679012
210,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
211,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
212,2020-11-21,아프리카,감비아,3706,122,3.2919589854
213,2020-11-21,아프리카,지부티,5658,61,1.0781194768
214,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
215,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
216,2020-11-21,아프리카,베냉,2916,43,1.4746227709
217,2020-11-21,아프리카,세이쉘,161,0,0.0
218,2020-11-21,아프리카,르완다,5543,46,0.8298755186
219,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
220,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
221,2020-11-21,아프리카,적도기니,5121,85,1.659832064
222,2020-11-21,아프리카,콩고,5632,93,1.651278409
223,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
224,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
225,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
226,2020-11-21,아프리카,기니,12713,75,0.589947298
227,2020-11-21,아프리카,가나,50631,323,0.6379490825
228,2020-11-21,아프리카,가봉,9116,59,0.6472136902
229,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
230,2020-11-21,아프리카,수단,15299,1179,7.7063860383
231,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
232,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
233,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
234,2020-11-21,아프리카,토고,2771,63,2.2735474557
235,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
236,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
237,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
238,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
239,2020-11-21,오세아니아,바누아투,1,0,0.0
240,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
241,2020-11-21,오세아니아,마셜제도,4,0,0.0
242,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
243,2020-11-21,오세아니아,피지,35,2,5.7142857142
244,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
245,2020-11-21,오세아니아,호주,27784,907,3.2644687589
246,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
247,2020-11-21,유럽,코소보,31979,864,2.7017730385
248,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
249,2020-11-21,유럽,터키,430170,11943,2.7763442359
250,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
251,2020-11-21,유럽,알바니아,30623,657,2.1454462332
252,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
253,2020-11-21,유럽,몰타,8560,104,1.214953271
